,TypeofTravel,Class,Seatcomfort,DepartureArrivaltimeconvenient,Foodanddrink,Gatelocation,Baggagehandling,satisfaction Loyal Customer,satisfaction disloyal Customer
7684,Personal Travel,Eco Plus,3,2,3,4,4,dissatisfied,
7685,Personal Travel,Eco Plus,3,2,4,3,3,dissatisfied,
7686,Personal Travel,Eco Plus,3,2,4,4,3,dissatisfied,
7687,Personal Travel,Eco Plus,3,2,5,3,3,dissatisfied,
7688,Personal Travel,Eco Plus,3,3,1,3,2,satisfied,
7689,Personal Travel,Eco Plus,3,3,1,3,4,satisfied,
7690,Personal Travel,Eco Plus,3,3,1,3,5,satisfied,
7691,Personal Travel,Eco Plus,3,3,2,2,5,dissatisfied,
7692,Personal Travel,Eco Plus,3,3,2,3,4,satisfied,
7693,Personal Travel,Eco Plus,3,3,2,3,5,satisfied,
7694,Personal Travel,Eco Plus,3,3,2,4,1,dissatisfied,
7695,Personal Travel,Eco Plus,3,3,2,4,2,dissatisfied,
7696,Personal Travel,Eco Plus,3,3,2,4,3,dissatisfied,
7697,Personal Travel,Eco Plus,3,3,2,4,4,dissatisfied,
7698,Personal Travel,Eco Plus,3,3,3,1,1,dissatisfied,
7699,Personal Travel,Eco Plus,3,3,3,1,2,dissatisfied,
7700,Personal Travel,Eco Plus,3,3,3,1,3,dissatisfied,
7701,Personal Travel,Eco Plus,3,3,3,1,4,dissatisfied,
7702,Personal Travel,Eco Plus,3,3,3,1,5,dissatisfied,
7703,Personal Travel,Eco Plus,3,3,3,2,1,dissatisfied,
7704,Personal Travel,Eco Plus,3,3,3,2,2,dissatisfied,
7705,Personal Travel,Eco Plus,3,3,3,2,3,dissatisfied,
7706,Personal Travel,Eco Plus,3,3,3,2,4,dissatisfied,
7707,Personal Travel,Eco Plus,3,3,3,2,5,dissatisfied,
7708,Personal Travel,Eco Plus,3,3,3,3,1,satisfied,
7709,Personal Travel,Eco Plus,3,3,3,3,2,satisfied,
7710,Personal Travel,Eco Plus,3,3,3,3,3,satisfied,
7711,Personal Travel,Eco Plus,3,3,3,3,4,satisfied,
7712,Personal Travel,Eco Plus,3,3,3,3,5,satisfied,
7713,Personal Travel,Eco Plus,3,3,3,4,1,dissatisfied,
7714,Personal Travel,Eco Plus,3,3,3,4,2,dissatisfied,
7715,Personal Travel,Eco Plus,3,3,3,4,3,dissatisfied,
7716,Personal Travel,Eco Plus,3,3,3,4,4,dissatisfied,
7717,Personal Travel,Eco Plus,3,3,3,4,5,dissatisfied,
7718,Personal Travel,Eco Plus,3,3,3,5,1,dissatisfied,
7719,Personal Travel,Eco Plus,3,3,4,1,1,dissatisfied,
7720,Personal Travel,Eco Plus,3,3,4,2,3,dissatisfied,
7721,Personal Travel,Eco Plus,3,3,4,3,2,satisfied,
7722,Personal Travel,Eco Plus,3,3,4,3,4,dissatisfied,
7723,Personal Travel,Eco Plus,3,3,4,3,5,satisfied,
7724,Personal Travel,Eco Plus,3,3,4,4,1,dissatisfied,
7725,Personal Travel,Eco Plus,3,3,4,4,4,dissatisfied,
7726,Personal Travel,Eco Plus,3,3,5,3,2,satisfied,
7727,Personal Travel,Eco Plus,3,3,5,3,3,satisfied,
7728,Personal Travel,Eco Plus,3,3,5,3,4,satisfied,
7729,Personal Travel,Eco Plus,3,3,5,3,5,satisfied,
7730,Personal Travel,Eco Plus,3,4,0,1,4,dissatisfied,
7731,Personal Travel,Eco Plus,3,4,0,2,3,dissatisfied,
7732,Personal Travel,Eco Plus,3,4,0,2,4,dissatisfied,
7733,Personal Travel,Eco Plus,3,4,0,3,4,dissatisfied,
7734,Personal Travel,Eco Plus,3,4,0,3,5,dissatisfied,
7735,Personal Travel,Eco Plus,3,4,0,4,4,dissatisfied,
7736,Personal Travel,Eco Plus,3,4,0,4,5,dissatisfied,
7737,Personal Travel,Eco Plus,3,4,1,3,3,dissatisfied,
7738,Personal Travel,Eco Plus,3,4,2,2,4,dissatisfied,
7739,Personal Travel,Eco Plus,3,4,2,3,2,dissatisfied,
7740,Personal Travel,Eco Plus,3,4,2,3,4,dissatisfied,
7741,Personal Travel,Eco Plus,3,4,2,3,5,dissatisfied,
7742,Personal Travel,Eco Plus,3,4,2,4,3,dissatisfied,
7743,Personal Travel,Eco Plus,3,4,2,4,4,dissatisfied,
7744,Personal Travel,Eco Plus,3,4,2,4,5,dissatisfied,
7745,Personal Travel,Eco Plus,3,4,3,1,1,dissatisfied,
7746,Personal Travel,Eco Plus,3,4,3,1,2,dissatisfied,
7747,Personal Travel,Eco Plus,3,4,3,1,3,dissatisfied,
7748,Personal Travel,Eco Plus,3,4,3,1,4,dissatisfied,
7749,Personal Travel,Eco Plus,3,4,3,1,5,dissatisfied,
7750,Personal Travel,Eco Plus,3,4,3,2,1,dissatisfied,
7751,Personal Travel,Eco Plus,3,4,3,2,2,dissatisfied,
7752,Personal Travel,Eco Plus,3,4,3,2,3,dissatisfied,
7753,Personal Travel,Eco Plus,3,4,3,2,4,dissatisfied,
7754,Personal Travel,Eco Plus,3,4,3,2,5,dissatisfied,
7755,Personal Travel,Eco Plus,3,4,3,3,1,dissatisfied,
7756,Personal Travel,Eco Plus,3,4,3,3,2,dissatisfied,
7757,Personal Travel,Eco Plus,3,4,3,3,3,dissatisfied,
7758,Personal Travel,Eco Plus,3,4,3,3,4,dissatisfied,
7759,Personal Travel,Eco Plus,3,4,3,3,5,dissatisfied,dissatisfied
7760,Personal Travel,Eco Plus,3,4,3,4,1,satisfied,
7761,Personal Travel,Eco Plus,3,4,3,4,2,dissatisfied,
7762,Personal Travel,Eco Plus,3,4,3,4,3,dissatisfied,
7763,Personal Travel,Eco Plus,3,4,3,4,4,dissatisfied,
7764,Personal Travel,Eco Plus,3,4,3,4,5,dissatisfied,
7765,Personal Travel,Eco Plus,3,4,3,5,4,dissatisfied,
7766,Personal Travel,Eco Plus,3,4,3,5,5,dissatisfied,
7767,Personal Travel,Eco Plus,3,4,4,1,1,dissatisfied,
7768,Personal Travel,Eco Plus,3,4,4,1,4,dissatisfied,
7769,Personal Travel,Eco Plus,3,4,4,2,5,dissatisfied,
7770,Personal Travel,Eco Plus,3,4,4,3,3,dissatisfied,
7771,Personal Travel,Eco Plus,3,4,4,3,4,dissatisfied,
7772,Personal Travel,Eco Plus,3,4,4,3,5,dissatisfied,
7773,Personal Travel,Eco Plus,3,4,4,4,2,satisfied,
7774,Personal Travel,Eco Plus,3,4,4,4,3,dissatisfied,
7775,Personal Travel,Eco Plus,3,4,4,4,4,dissatisfied,
7776,Personal Travel,Eco Plus,3,4,4,4,5,dissatisfied,
7777,Personal Travel,Eco Plus,3,4,4,5,4,dissatisfied,
7778,Personal Travel,Eco Plus,3,4,4,5,5,dissatisfied,
7779,Personal Travel,Eco Plus,3,4,5,2,5,dissatisfied,
7780,Personal Travel,Eco Plus,3,4,5,3,1,dissatisfied,
7781,Personal Travel,Eco Plus,3,4,5,3,4,dissatisfied,
7782,Personal Travel,Eco Plus,3,4,5,3,5,dissatisfied,
7783,Personal Travel,Eco Plus,3,5,0,1,3,dissatisfied,
7784,Personal Travel,Eco Plus,3,5,0,1,5,dissatisfied,
7785,Personal Travel,Eco Plus,3,5,0,2,5,dissatisfied,
7786,Personal Travel,Eco Plus,3,5,0,3,4,dissatisfied,
7787,Personal Travel,Eco Plus,3,5,0,3,5,dissatisfied,
7788,Personal Travel,Eco Plus,3,5,0,4,4,dissatisfied,
7789,Personal Travel,Eco Plus,3,5,1,3,3,dissatisfied,
7790,Personal Travel,Eco Plus,3,5,2,1,3,dissatisfied,
7791,Personal Travel,Eco Plus,3,5,2,1,4,dissatisfied,
7792,Personal Travel,Eco Plus,3,5,2,2,3,dissatisfied,
7793,Personal Travel,Eco Plus,3,5,2,3,5,dissatisfied,
7794,Personal Travel,Eco Plus,3,5,2,4,3,dissatisfied,
7795,Personal Travel,Eco Plus,3,5,2,4,4,dissatisfied,
7796,Personal Travel,Eco Plus,3,5,2,4,5,dissatisfied,
7797,Personal Travel,Eco Plus,3,5,2,5,1,dissatisfied,
7798,Personal Travel,Eco Plus,3,5,3,1,1,dissatisfied,
7799,Personal Travel,Eco Plus,3,5,3,1,3,dissatisfied,
7800,Personal Travel,Eco Plus,3,5,3,1,4,dissatisfied,
7801,Personal Travel,Eco Plus,3,5,3,1,5,dissatisfied,
7802,Personal Travel,Eco Plus,3,5,3,2,1,dissatisfied,
7803,Personal Travel,Eco Plus,3,5,3,2,2,dissatisfied,
7804,Personal Travel,Eco Plus,3,5,3,2,3,dissatisfied,
7805,Personal Travel,Eco Plus,3,5,3,2,4,dissatisfied,
7806,Personal Travel,Eco Plus,3,5,3,2,5,dissatisfied,
7807,Personal Travel,Eco Plus,3,5,3,3,1,dissatisfied,
7808,Personal Travel,Eco Plus,3,5,3,3,2,dissatisfied,
7809,Personal Travel,Eco Plus,3,5,3,3,3,dissatisfied,
7810,Personal Travel,Eco Plus,3,5,3,3,4,dissatisfied,
7811,Personal Travel,Eco Plus,3,5,3,3,5,dissatisfied,
7812,Personal Travel,Eco Plus,3,5,3,4,1,dissatisfied,
7813,Personal Travel,Eco Plus,3,5,3,4,2,dissatisfied,
7814,Personal Travel,Eco Plus,3,5,3,4,3,dissatisfied,
7815,Personal Travel,Eco Plus,3,5,3,4,4,dissatisfied,
7816,Personal Travel,Eco Plus,3,5,3,4,5,dissatisfied,
7817,Personal Travel,Eco Plus,3,5,3,5,1,dissatisfied,
7818,Personal Travel,Eco Plus,3,5,3,5,2,dissatisfied,
7819,Personal Travel,Eco Plus,3,5,3,5,3,dissatisfied,
7820,Personal Travel,Eco Plus,3,5,3,5,4,dissatisfied,
7821,Personal Travel,Eco Plus,3,5,3,5,5,dissatisfied,
7822,Personal Travel,Eco Plus,3,5,4,1,2,dissatisfied,
7823,Personal Travel,Eco Plus,3,5,4,1,3,dissatisfied,
7824,Personal Travel,Eco Plus,3,5,4,2,1,dissatisfied,
7825,Personal Travel,Eco Plus,3,5,4,2,3,dissatisfied,
7826,Personal Travel,Eco Plus,3,5,4,2,4,dissatisfied,
7827,Personal Travel,Eco Plus,3,5,4,2,5,dissatisfied,
7828,Personal Travel,Eco Plus,3,5,4,3,2,dissatisfied,
7829,Personal Travel,Eco Plus,3,5,4,3,4,dissatisfied,
7830,Personal Travel,Eco Plus,3,5,4,3,5,dissatisfied,
7831,Personal Travel,Eco Plus,3,5,4,4,3,dissatisfied,
7832,Personal Travel,Eco Plus,3,5,4,4,4,dissatisfied,
7833,Personal Travel,Eco Plus,3,5,5,2,5,dissatisfied,
7834,Personal Travel,Eco Plus,3,5,5,3,1,dissatisfied,
7835,Personal Travel,Eco Plus,3,5,5,4,2,dissatisfied,
7836,Personal Travel,Eco Plus,3,5,5,4,5,dissatisfied,
7837,Personal Travel,Eco Plus,3,5,5,5,1,satisfied,
7838,Personal Travel,Eco Plus,3,5,5,5,3,satisfied,
7839,Personal Travel,Eco Plus,3,5,5,5,5,satisfied,
7840,Personal Travel,Eco Plus,4,0,3,1,5,dissatisfied,
7841,Personal Travel,Eco Plus,4,0,4,1,2,dissatisfied,
7842,Personal Travel,Eco Plus,4,0,4,1,4,dissatisfied,
7843,Personal Travel,Eco Plus,4,0,4,1,5,dissatisfied,
7844,Personal Travel,Eco Plus,4,0,4,2,2,dissatisfied,
7845,Personal Travel,Eco Plus,4,0,4,2,4,dissatisfied,
7846,Personal Travel,Eco Plus,4,0,4,3,2,satisfied,
7847,Personal Travel,Eco Plus,4,0,4,3,4,dissatisfied,
7848,Personal Travel,Eco Plus,4,0,4,3,5,satisfied,
7849,Personal Travel,Eco Plus,4,0,4,4,3,dissatisfied,
7850,Personal Travel,Eco Plus,4,0,4,4,5,dissatisfied,
7851,Personal Travel,Eco Plus,4,0,4,5,3,dissatisfied,
7852,Personal Travel,Eco Plus,4,0,4,5,4,satisfied,
7853,Personal Travel,Eco Plus,4,1,1,1,2,satisfied,
7854,Personal Travel,Eco Plus,4,1,1,1,3,satisfied,
7855,Personal Travel,Eco Plus,4,1,1,1,4,satisfied,
7856,Personal Travel,Eco Plus,4,1,1,1,5,satisfied,
7857,Personal Travel,Eco Plus,4,1,1,3,2,satisfied,
7858,Personal Travel,Eco Plus,4,1,2,2,1,dissatisfied,
7859,Personal Travel,Eco Plus,4,1,2,3,2,dissatisfied,
7860,Personal Travel,Eco Plus,4,1,3,2,2,satisfied,
7861,Personal Travel,Eco Plus,4,1,3,3,4,dissatisfied,
7862,Personal Travel,Eco Plus,4,1,4,1,1,dissatisfied,
7863,Personal Travel,Eco Plus,4,1,4,1,2,satisfied,
7864,Personal Travel,Eco Plus,4,1,4,1,3,dissatisfied,
7865,Personal Travel,Eco Plus,4,1,4,1,5,dissatisfied,
7866,Personal Travel,Eco Plus,4,1,4,2,1,satisfied,
7867,Personal Travel,Eco Plus,4,1,4,2,2,satisfied,
7868,Personal Travel,Eco Plus,4,1,4,2,3,dissatisfied,
7869,Personal Travel,Eco Plus,4,1,4,3,1,dissatisfied,
7870,Personal Travel,Eco Plus,4,1,4,3,2,dissatisfied,
7871,Personal Travel,Eco Plus,4,1,4,3,3,dissatisfied,
7872,Personal Travel,Eco Plus,4,1,4,3,4,dissatisfied,
7873,Personal Travel,Eco Plus,4,1,4,4,1,satisfied,
7874,Personal Travel,Eco Plus,4,1,4,4,2,dissatisfied,
7875,Personal Travel,Eco Plus,4,1,4,4,3,dissatisfied,
7876,Personal Travel,Eco Plus,4,1,4,4,4,dissatisfied,
7877,Personal Travel,Eco Plus,4,1,4,4,5,satisfied,
7878,Personal Travel,Eco Plus,4,1,5,1,4,satisfied,
7879,Personal Travel,Eco Plus,4,1,5,2,4,satisfied,
7880,Personal Travel,Eco Plus,4,1,5,3,3,dissatisfied,
7881,Personal Travel,Eco Plus,4,1,5,5,2,satisfied,
7882,Personal Travel,Eco Plus,4,1,5,5,3,satisfied,
7883,Personal Travel,Eco Plus,4,2,0,3,1,satisfied,
7884,Personal Travel,Eco Plus,4,2,0,3,4,dissatisfied,
7885,Personal Travel,Eco Plus,4,2,1,1,4,satisfied,
7886,Personal Travel,Eco Plus,4,2,1,2,4,satisfied,
7887,Personal Travel,Eco Plus,4,2,1,3,4,dissatisfied,
7888,Personal Travel,Eco Plus,4,2,1,4,4,satisfied,
7889,Personal Travel,Eco Plus,4,2,2,2,1,satisfied,
7890,Personal Travel,Eco Plus,4,2,2,2,2,satisfied,
7891,Personal Travel,Eco Plus,4,2,2,2,3,satisfied,
7892,Personal Travel,Eco Plus,4,2,2,2,4,satisfied,
7893,Personal Travel,Eco Plus,4,2,2,2,5,satisfied,
7894,Personal Travel,Eco Plus,4,2,3,3,3,dissatisfied,
7895,Personal Travel,Eco Plus,4,2,3,3,4,dissatisfied,
7896,Personal Travel,Eco Plus,4,2,4,2,1,dissatisfied,
7897,Personal Travel,Eco Plus,4,2,4,2,2,dissatisfied,
7898,Personal Travel,Eco Plus,4,2,4,2,3,dissatisfied,
7899,Personal Travel,Eco Plus,4,2,4,2,4,satisfied,
7900,Personal Travel,Eco Plus,4,2,4,3,1,dissatisfied,
7901,Personal Travel,Eco Plus,4,2,4,3,2,dissatisfied,
7902,Personal Travel,Eco Plus,4,2,4,3,3,dissatisfied,
7903,Personal Travel,Eco Plus,4,2,4,3,4,satisfied,
7904,Personal Travel,Eco Plus,4,2,4,3,5,dissatisfied,
7905,Personal Travel,Eco Plus,4,2,4,4,1,dissatisfied,
7906,Personal Travel,Eco Plus,4,2,4,4,2,satisfied,
7907,Personal Travel,Eco Plus,4,2,4,4,3,dissatisfied,
7908,Personal Travel,Eco Plus,4,2,4,4,4,dissatisfied,
7909,Personal Travel,Eco Plus,4,2,4,4,5,dissatisfied,
7910,Personal Travel,Eco Plus,4,2,5,2,1,dissatisfied,
7911,Personal Travel,Eco Plus,4,2,5,2,4,satisfied,
7912,Personal Travel,Eco Plus,4,2,5,4,3,dissatisfied,
7913,Personal Travel,Eco Plus,4,2,5,4,4,satisfied,
7914,Personal Travel,Eco Plus,4,3,0,2,4,dissatisfied,
7915,Personal Travel,Eco Plus,4,3,0,3,2,dissatisfied,
7916,Personal Travel,Eco Plus,4,3,1,3,3,satisfied,
7917,Personal Travel,Eco Plus,4,3,2,3,4,satisfied,
7918,Personal Travel,Eco Plus,4,3,2,4,2,dissatisfied,
7919,Personal Travel,Eco Plus,4,3,2,4,3,dissatisfied,
7920,Personal Travel,Eco Plus,4,3,2,4,4,satisfied,
7921,Personal Travel,Eco Plus,4,3,3,1,1,dissatisfied,
7922,Personal Travel,Eco Plus,4,3,3,3,2,satisfied,
7923,Personal Travel,Eco Plus,4,3,3,3,3,satisfied,
7924,Personal Travel,Eco Plus,4,3,3,3,4,satisfied,
7925,Personal Travel,Eco Plus,4,3,3,3,5,satisfied,
7926,Personal Travel,Eco Plus,4,3,3,5,4,dissatisfied,
7927,Personal Travel,Eco Plus,4,3,4,1,1,dissatisfied,
7928,Personal Travel,Eco Plus,4,3,4,1,3,dissatisfied,
7929,Personal Travel,Eco Plus,4,3,4,1,4,dissatisfied,
7930,Personal Travel,Eco Plus,4,3,4,2,1,dissatisfied,
7931,Personal Travel,Eco Plus,4,3,4,2,2,dissatisfied,
7932,Personal Travel,Eco Plus,4,3,4,2,3,dissatisfied,
7933,Personal Travel,Eco Plus,4,3,4,2,4,dissatisfied,
7934,Personal Travel,Eco Plus,4,3,4,2,5,dissatisfied,
7935,Personal Travel,Eco Plus,4,3,4,3,1,dissatisfied,
7936,Personal Travel,Eco Plus,4,3,4,3,2,satisfied,
7937,Personal Travel,Eco Plus,4,3,4,3,3,satisfied,dissatisfied
7938,Personal Travel,Eco Plus,4,3,4,3,4,dissatisfied,
7939,Personal Travel,Eco Plus,4,3,4,3,5,satisfied,
7940,Personal Travel,Eco Plus,4,3,4,4,1,dissatisfied,
7941,Personal Travel,Eco Plus,4,3,4,4,2,dissatisfied,
7942,Personal Travel,Eco Plus,4,3,4,4,3,satisfied,
7943,Personal Travel,Eco Plus,4,3,4,4,4,dissatisfied,
7944,Personal Travel,Eco Plus,4,3,4,4,5,satisfied,
7945,Personal Travel,Eco Plus,4,3,4,5,1,satisfied,
7946,Personal Travel,Eco Plus,4,3,4,5,3,dissatisfied,
7947,Personal Travel,Eco Plus,4,3,4,5,5,dissatisfied,
7948,Personal Travel,Eco Plus,4,3,5,2,1,dissatisfied,
7949,Personal Travel,Eco Plus,4,3,5,3,3,dissatisfied,
7950,Personal Travel,Eco Plus,4,3,5,3,5,dissatisfied,
7951,Personal Travel,Eco Plus,4,3,5,4,5,dissatisfied,
7952,Personal Travel,Eco Plus,4,4,0,1,3,satisfied,
7953,Personal Travel,Eco Plus,4,4,0,1,4,satisfied,
7954,Personal Travel,Eco Plus,4,4,0,1,5,dissatisfied,
7955,Personal Travel,Eco Plus,4,4,0,4,3,dissatisfied,
7956,Personal Travel,Eco Plus,4,4,0,4,4,satisfied,
7957,Personal Travel,Eco Plus,4,4,0,4,5,dissatisfied,
7958,Personal Travel,Eco Plus,4,4,1,4,4,satisfied,
7959,Personal Travel,Eco Plus,4,4,1,4,5,satisfied,
7960,Personal Travel,Eco Plus,4,4,2,4,3,dissatisfied,
7961,Personal Travel,Eco Plus,4,4,2,4,4,satisfied,
7962,Personal Travel,Eco Plus,4,4,2,4,5,dissatisfied,
7963,Personal Travel,Eco Plus,4,4,2,5,5,dissatisfied,
7964,Personal Travel,Eco Plus,4,4,3,1,5,satisfied,
7965,Personal Travel,Eco Plus,4,4,3,2,4,satisfied,
7966,Personal Travel,Eco Plus,4,4,3,2,5,dissatisfied,
7967,Personal Travel,Eco Plus,4,4,3,3,2,satisfied,
7968,Personal Travel,Eco Plus,4,4,3,3,3,dissatisfied,
7969,Personal Travel,Eco Plus,4,4,3,3,4,dissatisfied,
7970,Personal Travel,Eco Plus,4,4,3,4,1,satisfied,
7971,Personal Travel,Eco Plus,4,4,3,4,3,dissatisfied,
7972,Personal Travel,Eco Plus,4,4,3,4,4,dissatisfied,
7973,Personal Travel,Eco Plus,4,4,3,4,5,satisfied,
7974,Personal Travel,Eco Plus,4,4,3,5,3,dissatisfied,
7975,Personal Travel,Eco Plus,4,4,3,5,5,dissatisfied,
7976,Personal Travel,Eco Plus,4,4,4,1,1,dissatisfied,
7977,Personal Travel,Eco Plus,4,4,4,1,2,dissatisfied,
7978,Personal Travel,Eco Plus,4,4,4,1,3,dissatisfied,
7979,Personal Travel,Eco Plus,4,4,4,1,4,dissatisfied,
7980,Personal Travel,Eco Plus,4,4,4,1,5,satisfied,
7981,Personal Travel,Eco Plus,4,4,4,2,1,dissatisfied,
7982,Personal Travel,Eco Plus,4,4,4,2,3,dissatisfied,
7983,Personal Travel,Eco Plus,4,4,4,2,4,dissatisfied,
7984,Personal Travel,Eco Plus,4,4,4,2,5,dissatisfied,
7985,Personal Travel,Eco Plus,4,4,4,3,1,dissatisfied,
7986,Personal Travel,Eco Plus,4,4,4,3,2,satisfied,
7987,Personal Travel,Eco Plus,4,4,4,3,3,dissatisfied,
7988,Personal Travel,Eco Plus,4,4,4,3,4,dissatisfied,
7989,Personal Travel,Eco Plus,4,4,4,3,5,satisfied,
7990,Personal Travel,Eco Plus,4,4,4,4,1,satisfied,
7991,Personal Travel,Eco Plus,4,4,4,4,2,satisfied,
7992,Personal Travel,Eco Plus,4,4,4,4,3,dissatisfied,
7993,Personal Travel,Eco Plus,4,4,4,4,4,satisfied,
7994,Personal Travel,Eco Plus,4,4,4,4,5,dissatisfied,
7995,Personal Travel,Eco Plus,4,4,4,5,1,dissatisfied,
7996,Personal Travel,Eco Plus,4,4,4,5,2,dissatisfied,
7997,Personal Travel,Eco Plus,4,4,4,5,3,satisfied,
7998,Personal Travel,Eco Plus,4,4,4,5,4,dissatisfied,
7999,Personal Travel,Eco Plus,4,4,4,5,5,satisfied,
8000,Personal Travel,Eco Plus,4,4,5,1,2,dissatisfied,
8001,Personal Travel,Eco Plus,4,4,5,1,3,dissatisfied,
8002,Personal Travel,Eco Plus,4,4,5,1,4,satisfied,
8003,Personal Travel,Eco Plus,4,4,5,1,5,satisfied,
8004,Personal Travel,Eco Plus,4,4,5,2,2,dissatisfied,
8005,Personal Travel,Eco Plus,4,4,5,2,4,dissatisfied,
8006,Personal Travel,Eco Plus,4,4,5,3,2,dissatisfied,
8007,Personal Travel,Eco Plus,4,4,5,3,3,dissatisfied,
8008,Personal Travel,Eco Plus,4,4,5,3,4,dissatisfied,
8009,Personal Travel,Eco Plus,4,4,5,3,5,satisfied,
8010,Personal Travel,Eco Plus,4,4,5,4,1,satisfied,
8011,Personal Travel,Eco Plus,4,4,5,4,2,satisfied,
8012,Personal Travel,Eco Plus,4,4,5,4,4,satisfied,
8013,Personal Travel,Eco Plus,4,4,5,4,5,satisfied,
8014,Personal Travel,Eco Plus,4,4,5,5,3,dissatisfied,
8015,Personal Travel,Eco Plus,4,5,0,2,4,dissatisfied,
8016,Personal Travel,Eco Plus,4,5,0,2,5,dissatisfied,
8017,Personal Travel,Eco Plus,4,5,0,3,5,dissatisfied,
8018,Personal Travel,Eco Plus,4,5,0,4,5,dissatisfied,
8019,Personal Travel,Eco Plus,4,5,2,1,4,dissatisfied,
8020,Personal Travel,Eco Plus,4,5,2,2,5,dissatisfied,
8021,Personal Travel,Eco Plus,4,5,2,3,4,satisfied,
8022,Personal Travel,Eco Plus,4,5,3,1,2,dissatisfied,
8023,Personal Travel,Eco Plus,4,5,3,1,4,satisfied,
8024,Personal Travel,Eco Plus,4,5,3,2,4,dissatisfied,
8025,Personal Travel,Eco Plus,4,5,3,2,5,dissatisfied,
8026,Personal Travel,Eco Plus,4,5,3,3,1,dissatisfied,
8027,Personal Travel,Eco Plus,4,5,3,3,4,satisfied,
8028,Personal Travel,Eco Plus,4,5,3,3,5,dissatisfied,
8029,Personal Travel,Eco Plus,4,5,3,4,5,dissatisfied,
8030,Personal Travel,Eco Plus,4,5,3,5,1,satisfied,
8031,Personal Travel,Eco Plus,4,5,3,5,4,dissatisfied,
8032,Personal Travel,Eco Plus,4,5,3,5,5,dissatisfied,
8033,Personal Travel,Eco Plus,4,5,4,1,1,dissatisfied,
8034,Personal Travel,Eco Plus,4,5,4,1,2,satisfied,
8035,Personal Travel,Eco Plus,4,5,4,1,3,dissatisfied,
8036,Personal Travel,Eco Plus,4,5,4,1,4,dissatisfied,
8037,Personal Travel,Eco Plus,4,5,4,1,5,dissatisfied,
8038,Personal Travel,Eco Plus,4,5,4,2,1,dissatisfied,
8039,Personal Travel,Eco Plus,4,5,4,2,2,satisfied,
8040,Personal Travel,Eco Plus,4,5,4,2,3,dissatisfied,
8041,Personal Travel,Eco Plus,4,5,4,2,4,dissatisfied,
8042,Personal Travel,Eco Plus,4,5,4,2,5,satisfied,
8043,Personal Travel,Eco Plus,4,5,4,3,1,dissatisfied,
8044,Personal Travel,Eco Plus,4,5,4,3,2,dissatisfied,
8045,Personal Travel,Eco Plus,4,5,4,3,3,dissatisfied,
8046,Personal Travel,Eco Plus,4,5,4,3,4,dissatisfied,
8047,Personal Travel,Eco Plus,4,5,4,3,5,satisfied,
8048,Personal Travel,Eco Plus,4,5,4,4,1,satisfied,
8049,Personal Travel,Eco Plus,4,5,4,4,2,dissatisfied,
8050,Personal Travel,Eco Plus,4,5,4,4,3,dissatisfied,
8051,Personal Travel,Eco Plus,4,5,4,4,4,dissatisfied,
8052,Personal Travel,Eco Plus,4,5,4,4,5,dissatisfied,
8053,Personal Travel,Eco Plus,4,5,4,5,2,dissatisfied,
8054,Personal Travel,Eco Plus,4,5,4,5,3,dissatisfied,
8055,Personal Travel,Eco Plus,4,5,4,5,4,satisfied,
8056,Personal Travel,Eco Plus,4,5,4,5,5,dissatisfied,
8057,Personal Travel,Eco Plus,4,5,5,1,1,dissatisfied,
8058,Personal Travel,Eco Plus,4,5,5,1,4,dissatisfied,
8059,Personal Travel,Eco Plus,4,5,5,2,5,satisfied,
8060,Personal Travel,Eco Plus,4,5,5,3,3,dissatisfied,
8061,Personal Travel,Eco Plus,4,5,5,4,4,dissatisfied,
8062,Personal Travel,Eco Plus,4,5,5,5,1,dissatisfied,
8063,Personal Travel,Eco Plus,4,5,5,5,2,satisfied,
8064,Personal Travel,Eco Plus,4,5,5,5,3,satisfied,
8065,Personal Travel,Eco Plus,4,5,5,5,4,satisfied,
8066,Personal Travel,Eco Plus,4,5,5,5,5,satisfied,
8067,Personal Travel,Eco Plus,5,0,0,1,2,satisfied,
8068,Personal Travel,Eco Plus,5,0,5,1,4,satisfied,
8069,Personal Travel,Eco Plus,5,0,5,4,3,satisfied,
8070,Personal Travel,Eco Plus,5,0,5,4,4,satisfied,
8071,Personal Travel,Eco Plus,5,1,1,1,1,satisfied,
8072,Personal Travel,Eco Plus,5,1,1,1,2,satisfied,
8073,Personal Travel,Eco Plus,5,1,1,1,3,satisfied,
8074,Personal Travel,Eco Plus,5,1,1,1,4,satisfied,
8075,Personal Travel,Eco Plus,5,1,1,1,5,satisfied,
8076,Personal Travel,Eco Plus,5,1,2,1,4,satisfied,
8077,Personal Travel,Eco Plus,5,1,2,2,2,satisfied,
8078,Personal Travel,Eco Plus,5,1,2,2,5,satisfied,
8079,Personal Travel,Eco Plus,5,1,3,1,1,satisfied,
8080,Personal Travel,Eco Plus,5,1,3,1,5,satisfied,
8081,Personal Travel,Eco Plus,5,1,4,1,2,satisfied,
8082,Personal Travel,Eco Plus,5,1,4,3,1,satisfied,
8083,Personal Travel,Eco Plus,5,1,4,3,2,satisfied,
8084,Personal Travel,Eco Plus,5,1,4,3,3,satisfied,
8085,Personal Travel,Eco Plus,5,1,5,2,1,satisfied,
8086,Personal Travel,Eco Plus,5,1,5,2,2,satisfied,
8087,Personal Travel,Eco Plus,5,1,5,2,3,satisfied,
